Region,Date,Daily_Min_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Date
CanadaWest,1/24/1982,16.6,27.9,27.2,11.1,24-Jan
CanadaWest,1/25/1982,19.2,31.4,29.1,19.7,25-Jan
CanadaWest,1/26/1982,23.5,28.1,27.6,19.6,26-Jan
CanadaWest,1/27/1982,16.3,23.4,25.1,19.3,27-Jan
CanadaWest,1/28/1982,18.2,23.7,23,17.4,28-Jan
CanadaWest,1/29/1982,17.7,21.8,24.9,18.2,29-Jan
CanadaWest,1/30/1982,18.7,29.3,26.7,19.1,30-Jan
CanadaWest,1/31/1982,20.9,29,28.1,19.7,31-Jan
CanadaWest,2/1/1982,19.5,25.9,25.8,16.2,1-Feb
CanadaWest,2/2/1982,8.2,22.6,24.1,11.5,2-Feb
CanadaWest,2/3/1982,6.7,23.7,22.4,6.1,3-Feb
CanadaWest,2/4/1982,3.3,20.8,26.5,4.2,4-Feb
CanadaWest,2/5/1982,2.6,34.9,30.6,10.8,5-Feb
CanadaWest,2/6/1982,26.5,36.2,32.6,15.2,6-Feb
CanadaWest,2/7/1982,16.6,26.8,29.1,17.9,7-Feb
CanadaWest,2/8/1982,10.6,24.2,25.2,11.7,8-Feb
CanadaWest,2/9/1982,7.7,24.6,25.8,11.8,9-Feb
CanadaWest,2/10/1982,17,28.5,27,14.4,10-Feb
CanadaWest,2/11/1982,18.6,27.9,27.3,16.9,11-Feb
CanadaWest,2/12/1982,15.3,25.5,25.9,17.2,12-Feb
CanadaWest,2/13/1982,17.9,24.4,26.5,18.1,13-Feb
CanadaWest,2/14/1982,21.1,29.5,29.3,18.9,14-Feb
CanadaWest,2/15/1982,17.7,34,32.4,20.8,15-Feb
CanadaWest,2/16/1982,23.6,33.7,37.6,22.6,16-Feb
CanadaWest,2/17/1982,26.5,45.2,40,24.9,17-Feb
CanadaWest,2/18/1982,24.7,41.1,45.6,28.8,18-Feb
CanadaWest,2/19/1982,35.2,50.5,45,30.5,19-Feb
CanadaWest,2/20/1982,31.6,43.3,43.3,31.2,20-Feb
CanadaWest,2/21/1982,26.8,36,36.8,25.3,21-Feb
CanadaWest,2/22/1982,17.4,31.1,30.4,20.3,22-Feb
CanadaWest,2/23/1982,16.8,24.3,25.5,15.6,23-Feb
CanadaWest,2/24/1982,12.6,21.3,23.2,13.8,24-Feb
CanadaWest,2/25/1982,11.8,23.9,24.3,13.9,25-Feb
CanadaWest,2/26/1982,17.2,27.7,26.8,16.8,26-Feb
CanadaWest,2/27/1982,21.5,28.7,29.8,18.4,27-Feb
CanadaWest,2/28/1982,16.6,33,29.4,20,28-Feb
CanadaWest,3/1/1982,22,26.5,28.9,19.7,1-Mar
CanadaWest,3/2/1982,20.3,27.2,27.1,19.8,2-Mar
CanadaWest,3/3/1982,17,27.6,29.1,18.2,3-Mar
CanadaWest,3/4/1982,17.4,32.6,33.2,18.1,4-Mar
CanadaWest,3/5/1982,20,39.3,36.8,19.2,5-Mar
CanadaWest,3/6/1982,20.1,38.6,36.5,20.4,6-Mar
CanadaWest,3/7/1982,21.2,31.6,38,18,7-Mar
CanadaWest,3/8/1982,12.6,43.8,39.6,22.2,8-Mar
CanadaWest,3/9/1982,32.8,43.3,43,23.2,9-Mar
CanadaWest,3/10/1982,24.3,41.9,41.8,27.9,10-Mar
CanadaWest,3/11/1982,26.6,40.2,39.7,24.8,11-Mar
CanadaWest,3/12/1982,23.7,37.2,40,25.5,12-Mar
CanadaWest,3/13/1982,26.4,42.7,40.1,24.6,13-Mar
CanadaWest,3/14/1982,23.6,40.5,41.3,24.2,14-Mar
CanadaWest,3/15/1982,22.6,40.8,38.8,22,15-Mar
CanadaWest,3/16/1982,19.9,35,37.2,22.3,16-Mar
CanadaWest,3/17/1982,24.3,35.9,35.5,22,17-Mar
CanadaWest,3/18/1982,21.8,35.7,37.1,23,18-Mar
CanadaWest,3/19/1982,23,39.8,39.5,24.6,19-Mar
CanadaWest,3/20/1982,29,42.9,42.9,26.1,20-Mar
CanadaWest,3/21/1982,26.3,45.8,45.3,27.1,21-Mar
CanadaWest,3/22/1982,25.9,47,45.6,28.3,22-Mar
CanadaWest,3/23/1982,32.8,43.9,45.3,29.4,23-Mar
CanadaWest,3/24/1982,29.6,44.8,44.6,30,24-Mar
CanadaWest,3/25/1982,27.6,45.2,44.3,29.3,25-Mar
CanadaWest,3/26/1982,30.7,42.9,44.3,29.7,26-Mar
CanadaWest,3/27/1982,30.7,44.7,43.7,31.1,27-Mar
CanadaWest,3/28/1982,32,43.6,43.6,31.4,28-Mar
CanadaWest,3/29/1982,31.6,42.7,40.4,28.4,29-Mar
CanadaWest,3/30/1982,21.7,35,35.8,24.5,30-Mar
CanadaWest,3/31/1982,20.1,29.8,32.1,21,31-Mar
CanadaWest,4/1/1982,21.2,31.4,30.7,19,1-Apr
CanadaWest,4/2/1982,15.8,30.9,30,16.1,2-Apr
CanadaWest,4/3/1982,11.2,27.6,30.7,14.8,3-Apr
CanadaWest,4/4/1982,17.3,33.6,32.9,15.9,4-Apr
CanadaWest,4/5/1982,19.3,37.5,37.2,18.9,5-Apr
CanadaWest,4/6/1982,20.3,40.4,40,19.6,6-Apr
CanadaWest,4/7/1982,19.2,42,43.2,22.8,7-Apr
CanadaWest,4/8/1982,28.8,47.1,45.7,24.6,8-Apr
CanadaWest,4/9/1982,25.9,47.9,48,29.5,9-Apr
CanadaWest,4/10/1982,33.7,49,47.4,31.8,10-Apr
CanadaWest,4/11/1982,35.7,45.2,46.6,34.1,11-Apr
CanadaWest,4/12/1982,33,45.4,45.8,34.8,12-Apr
CanadaWest,4/13/1982,35.6,46.8,44.9,33.7,13-Apr
CanadaWest,4/14/1982,32.4,42.4,44.4,34,14-Apr
CanadaWest,4/15/1982,33.9,44,44.2,33.1,15-Apr
CanadaWest,4/16/1982,33,46.1,46.4,33.5,16-Apr
CanadaWest,4/17/1982,33.7,49.2,46.9,30.7,17-Apr
CanadaWest,4/18/1982,25.4,45.4,47.1,30,18-Apr
CanadaWest,4/19/1982,31,46.8,49.2,30.5,19-Apr
CanadaWest,4/20/1982,35.2,55.4,55.6,34.3,20-Apr
CanadaWest,4/21/1982,36.7,64.8,62.6,37.3,21-Apr
CanadaWest,4/22/1982,40.1,67.6,63.3,39.8,22-Apr
CanadaWest,4/23/1982,42.5,57.6,58.4,39.1,23-Apr
CanadaWest,4/24/1982,34.7,50,54.3,36.8,24-Apr
CanadaWest,4/25/1982,33.2,55.3,55.2,34.4,25-Apr
CanadaWest,4/26/1982,35.3,60.4,58.9,35.9,26-Apr
CanadaWest,4/27/1982,39.2,60.9,59.9,38.3,27-Apr
CanadaWest,4/28/1982,40.6,58.5,57.2,39.8,28-Apr
CanadaWest,4/29/1982,39.6,52.2,56.1,38.4,29-Apr
CanadaWest,4/30/1982,35,57.6,57.9,38.3,30-Apr
CanadaWest,5/1/1982,40.2,64,60.2,39.3,1-May
CanadaWest,5/2/1982,42.6,58.9,59.3,40.5,2-May
CanadaWest,5/3/1982,38.6,54.8,54.6,39.3,3-May
CanadaWest,5/4/1982,36.8,50.1,52.6,36.9,4-May
CanadaWest,5/5/1982,35.3,53,53.1,37.3,5-May
CanadaWest,5/6/1982,39.9,56.3,53.6,38.1,6-May
CanadaWest,5/7/1982,38.9,51.5,53.6,39,7-May
CanadaWest,5/8/1982,38,53,53.5,38.5,8-May
CanadaWest,5/9/1982,38.5,56,56.6,37.7,9-May
CanadaWest,5/10/1982,36.6,60.8,60.4,40.1,10-May
CanadaWest,5/11/1982,45.1,64.4,62.2,42.9,11-May
CanadaWest,5/12/1982,46.9,61.3,62.1,45.7,12-May
CanadaWest,5/13/1982,45.1,60.7,62.3,46,13-May
CanadaWest,5/14/1982,46.1,64.8,64.5,46.5,14-May
CanadaWest,5/15/1982,48.3,68.1,66.1,47.2,15-May
CanadaWest,5/16/1982,47.2,65.5,65.9,46.7,16-May
CanadaWest,5/17/1982,44.6,64.1,63.4,46,17-May
CanadaWest,5/18/1982,46.1,60.8,61.8,44.6,18-May
CanadaWest,5/19/1982,43.1,60.6,62.3,44.2,19-May
CanadaWest,5/20/1982,43.4,65.5,65,43.8,20-May
CanadaWest,5/21/1982,45,68.9,60.9,45.2,21-May
CanadaWest,5/22/1982,47.1,48.2,55.1,46.3,22-May
CanadaWest,5/23/1982,46.8,48.2,56.2,46.2,23-May
CanadaWest,5/24/1982,44.6,72.3,59.8,46,24-May
CanadaWest,5/25/1982,46.7,58.9,63.6,44.7,25-May
CanadaWest,5/26/1982,42.9,59.7,59.1,44.4,26-May
CanadaWest,5/27/1982,43.7,58.8,60.3,43,27-May
CanadaWest,5/28/1982,42.3,62.4,63.1,42.8,28-May
CanadaWest,5/29/1982,42.4,68,67.6,42.9,29-May
CanadaWest,5/30/1982,44,72.4,70.3,44.5,30-May
CanadaWest,5/31/1982,47.1,70.4,69.1,47.1,31-May
CanadaWest,6/1/1982,50.1,64.6,68.2,48.4,1-Jun
CanadaWest,6/2/1982,48.2,69.5,67.2,48.5,2-Jun
CanadaWest,6/3/1982,47.2,67.6,68,47.9,3-Jun
CanadaWest,6/4/1982,48.4,67,62.4,47.5,4-Jun
CanadaWest,6/5/1982,46.8,52.8,58.5,46.5,5-Jun
CanadaWest,6/6/1982,44.4,55.8,56.8,44.7,6-Jun
CanadaWest,6/7/1982,42.8,61.8,61.1,44.2,7-Jun
CanadaWest,6/8/1982,45.3,65.6,65.5,44.3,8-Jun
CanadaWest,6/9/1982,44.7,69.1,68.7,47.1,9-Jun
CanadaWest,6/10/1982,51.4,71.3,72.4,48.9,10-Jun
CanadaWest,6/11/1982,50.7,76.9,74.8,52.1,11-Jun
CanadaWest,6/12/1982,54.2,76.2,75.6,53.4,12-Jun
CanadaWest,6/13/1982,55.2,73.8,74.4,55.4,13-Jun
CanadaWest,6/14/1982,56.8,73.1,73.4,55.6,14-Jun
CanadaWest,6/15/1982,54.8,73.3,73.4,55.1,15-Jun
CanadaWest,6/16/1982,53.8,73.8,74.5,53.5,16-Jun
CanadaWest,6/17/1982,51.8,76.4,77.1,53.8,17-Jun
CanadaWest,6/18/1982,55.9,81.2,79.9,55.4,18-Jun
CanadaWest,6/19/1982,58.4,82.1,81.5,56.9,19-Jun
CanadaWest,6/20/1982,56.3,81.3,81.1,57.4,20-Jun
CanadaWest,6/21/1982,57.4,79.9,78,56.8,21-Jun
CanadaWest,6/22/1982,56.8,72.9,75,55.8,22-Jun
CanadaWest,6/23/1982,53.1,72.2,71.8,54.2,23-Jun
CanadaWest,6/24/1982,52.9,70.2,70.2,52.6,24-Jun
CanadaWest,6/25/1982,51.9,68.1,68.8,52.8,25-Jun
CanadaWest,6/26/1982,53.7,68.1,67.3,54.2,26-Jun
CanadaWest,6/27/1982,57,65.6,67.2,55.4,27-Jun
CanadaWest,6/28/1982,55.5,68,68.4,55.9,28-Jun
CanadaWest,6/29/1982,55.2,71.5,68.8,55.6,29-Jun
CanadaWest,6/30/1982,56.1,66.9,69.1,55.2,30-Jun
CanadaWest,7/1/1982,54.3,68.9,66.8,55.6,1-Jul
CanadaWest,7/2/1982,56.4,64.6,64.7,55.3,2-Jul
CanadaWest,7/3/1982,55.1,60.8,62.3,54.5,3-Jul
CanadaWest,7/4/1982,52,61.6,61.8,53.5,4-Jul
CanadaWest,7/5/1982,53.3,63.1,64.6,52.7,5-Jul
CanadaWest,7/6/1982,52.8,69.2,67.2,53.2,6-Jul
CanadaWest,7/7/1982,53.4,69.2,68.8,53.7,7-Jul
CanadaWest,7/8/1982,54.9,68,70.7,53.6,8-Jul
CanadaWest,7/9/1982,52.5,74.8,72.9,54.5,9-Jul
CanadaWest,7/10/1982,56.2,75.8,75.2,55.6,10-Jul
CanadaWest,7/11/1982,58.2,74.9,75.5,57,11-Jul
CanadaWest,7/12/1982,56.8,75.6,73.7,57.3,12-Jul
CanadaWest,7/13/1982,57,70.7,70.7,55.5,13-Jul
CanadaWest,7/14/1982,52.6,65.8,60.8,52.6,14-Jul
CanadaWest,7/15/1982,48.1,45.9,59.1,50.1,15-Jul
CanadaWest,7/16/1982,49.7,65.5,60.4,50.6,16-Jul
CanadaWest,7/17/1982,54,69.8,69,53.6,17-Jul
CanadaWest,7/18/1982,57.1,71.7,68.2,55.1,18-Jul
CanadaWest,7/19/1982,54.3,62.9,65.9,54.8,19-Jul
CanadaWest,7/20/1982,52.9,63,63.7,53,20-Jul
CanadaWest,7/21/1982,51.9,65.3,64.7,52,21-Jul
CanadaWest,7/22/1982,51,65.8,67.1,51.8,22-Jul
CanadaWest,7/23/1982,52.4,70.2,69.5,52.2,23-Jul
CanadaWest,7/24/1982,53,72.6,72.9,53.5,24-Jul
CanadaWest,7/25/1982,55,75.9,75.3,54.3,25-Jul
CanadaWest,7/26/1982,54.8,77.3,77.1,55.3,26-Jul
CanadaWest,7/27/1982,55.9,78.1,77,56.2,27-Jul
CanadaWest,7/28/1982,57.8,75.5,76.7,57.1,28-Jul
CanadaWest,7/29/1982,57.7,76.6,75.9,57.7,29-Jul
CanadaWest,7/30/1982,57.7,75.6,73.7,57.3,30-Jul
CanadaWest,7/31/1982,56.6,68.8,69.5,57.1,31-Jul
CanadaWest,8/1/1982,57.2,64.1,66,55.6,1-Aug
CanadaWest,8/2/1982,53,65,63.4,54,2-Aug
CanadaWest,8/3/1982,51.9,61.1,65.1,51.7,3-Aug
CanadaWest,8/4/1982,50.2,69.1,66.5,51.1,4-Aug
CanadaWest,8/5/1982,51.1,69.2,70,52.2,5-Aug
CanadaWest,8/6/1982,55.3,71.7,71.8,53.3,6-Aug
CanadaWest,8/7/1982,53.4,74.5,73.3,54.7,7-Aug
CanadaWest,8/8/1982,55.3,73.6,73.3,54.3,8-Aug
CanadaWest,8/9/1982,54.1,71.8,71.5,55.2,9-Aug
CanadaWest,8/10/1982,56,69.1,69.2,55.1,10-Aug
CanadaWest,8/11/1982,55.2,66.7,66,53.9,11-Aug
CanadaWest,8/12/1982,50.5,62.2,65.2,52.3,12-Aug
CanadaWest,8/13/1982,51.4,66.8,63.1,50.9,13-Aug
CanadaWest,8/14/1982,50.8,60.5,64,49.7,14-Aug
CanadaWest,8/15/1982,46.8,64.9,64.5,49.5,15-Aug
CanadaWest,8/16/1982,51,68.2,68.1,50.2,16-Aug
CanadaWest,8/17/1982,52.8,71.3,69.9,52,17-Aug
CanadaWest,8/18/1982,52.2,70.4,70.8,52.3,18-Aug
CanadaWest,8/19/1982,52,70.9,71.3,52.2,19-Aug
CanadaWest,8/20/1982,52.4,72.7,71.5,53.2,20-Aug
CanadaWest,8/21/1982,55.2,70.8,70.5,53.1,21-Aug
CanadaWest,8/22/1982,51.8,68,69.8,53.2,22-Aug
CanadaWest,8/23/1982,52.7,70.5,70.5,52.1,23-Aug
CanadaWest,8/24/1982,51.8,72.9,69.4,51.6,24-Aug
CanadaWest,8/25/1982,50.4,64.7,65.8,49.8,25-Aug
CanadaWest,8/26/1982,47.2,59.9,61.8,49.7,26-Aug
CanadaWest,8/27/1982,51.4,60.8,62,50.8,27-Aug
CanadaWest,8/28/1982,53.8,65.3,62.7,51.1,28-Aug
CanadaWest,8/29/1982,48.1,62,61.6,51.1,29-Aug
CanadaWest,8/30/1982,51.3,57.5,61.8,49.9,30-Aug
CanadaWest,8/31/1982,50.4,65.9,63.6,51.3,31-Aug
CanadaWest,9/1/1982,52.2,67.3,69.8,52.6,1-Sep
CanadaWest,9/2/1982,55.3,76.2,71.7,53.9,2-Sep
CanadaWest,9/3/1982,54.4,71.7,68.9,53.7,3-Sep
CanadaWest,9/4/1982,51.5,59,64.8,51.9,4-Sep
CanadaWest,9/5/1982,49.8,63.6,64.5,50.2,5-Sep
CanadaWest,9/6/1982,49.2,70.8,68.2,50.7,6-Sep
CanadaWest,9/7/1982,53.1,70.2,69.5,52.1,7-Sep
CanadaWest,9/8/1982,54,67.5,68.7,53.2,8-Sep
CanadaWest,9/9/1982,52.5,68.4,65.7,51,9-Sep
CanadaWest,9/10/1982,46.5,61.2,61.9,48.2,10-Sep
CanadaWest,9/11/1982,45.4,56.2,57.7,44.9,11-Sep
CanadaWest,9/12/1982,42.7,55.5,56.5,43.1,12-Sep
CanadaWest,9/13/1982,41.4,57.8,58.3,41,13-Sep
CanadaWest,9/14/1982,39.1,61.6,61.3,42.1,14-Sep
CanadaWest,9/15/1982,45.9,64.6,64.7,43.1,15-Sep
CanadaWest,9/16/1982,44.2,67.8,68.5,45.7,16-Sep
CanadaWest,9/17/1982,47,73.2,70.5,47,17-Sep
CanadaWest,9/18/1982,49.7,70.5,71.1,47.8,18-Sep
CanadaWest,9/19/1982,46.6,69.7,69.3,47.7,19-Sep
CanadaWest,9/20/1982,46.9,67.6,67.8,46.5,20-Sep
CanadaWest,9/21/1982,46.1,66,67.1,47.8,21-Sep
CanadaWest,9/22/1982,50.3,67.7,67.5,48.6,22-Sep
CanadaWest,9/23/1982,49.2,68.8,67.4,48.9,23-Sep
CanadaWest,9/24/1982,47,65.7,65.8,50.3,24-Sep
CanadaWest,9/25/1982,54.6,63.1,60.8,49.8,25-Sep
CanadaWest,9/26/1982,47.7,53.7,56.5,48.7,26-Sep
CanadaWest,9/27/1982,43.8,52.7,52.2,44.9,27-Sep
CanadaWest,9/28/1982,43.1,50.2,52.7,42.4,28-Sep
CanadaWest,9/29/1982,40.3,55.1,55.2,40.5,29-Sep
CanadaWest,9/30/1982,37.9,60.3,58.5,39.4,30-Sep
CanadaWest,10/1/1982,39.9,60.3,58.8,40.5,1-Oct
CanadaWest,10/2/1982,43.7,55.9,55.3,41.2,2-Oct
CanadaWest,10/3/1982,40.2,49.7,49.3,40.4,3-Oct
CanadaWest,10/4/1982,37.3,42.2,49.1,38.9,4-Oct
CanadaWest,10/5/1982,39.3,55.2,50.7,39.6,5-Oct
CanadaWest,10/6/1982,42.1,54.6,55.6,41.7,6-Oct
CanadaWest,10/7/1982,43.7,56.9,55.5,42.2,7-Oct
CanadaWest,10/8/1982,40.7,55.1,52.2,41.3,8-Oct
CanadaWest,10/9/1982,39.4,44.7,55.1,40.8,9-Oct
CanadaWest,10/10/1982,42.5,65.6,56.9,42.4,10-Oct
CanadaWest,10/11/1982,45.3,60.5,62.9,42.1,11-Oct
CanadaWest,10/12/1982,38.6,62.7,64.4,42.9,12-Oct
CanadaWest,10/13/1982,44.8,69.9,65.1,43.4,13-Oct
CanadaWest,10/14/1982,46.7,62.6,65.2,45.1,14-Oct
CanadaWest,10/15/1982,43.7,62.9,54.9,44.9,15-Oct
CanadaWest,10/16/1982,44.3,39.2,45.4,40.6,16-Oct
CanadaWest,10/17/1982,34,34.1,38.7,36.7,17-Oct
CanadaWest,10/18/1982,31.9,42.8,40,31.1,18-Oct
CanadaWest,10/19/1982,27.6,43.2,44.4,29.7,19-Oct
CanadaWest,10/20/1982,29.5,47.2,47.5,31.3,20-Oct
CanadaWest,10/21/1982,36.8,52,53.3,36,21-Oct
CanadaWest,10/22/1982,41.7,60.6,57.6,40.7,22-Oct
CanadaWest,10/23/1982,43.8,60.1,59.2,42.9,23-Oct
CanadaWest,10/24/1982,43.3,56.8,58.2,43.4,24-Oct
CanadaWest,10/25/1982,43,57.7,56.3,42.3,25-Oct
CanadaWest,10/26/1982,40.6,54.5,54.2,42,26-Oct
CanadaWest,10/27/1982,42.3,50.3,48.1,40.6,27-Oct
CanadaWest,10/28/1982,38.8,39.6,45.2,37.5,28-Oct
CanadaWest,10/29/1982,31.6,45.7,44.3,35.2,29-Oct
CanadaWest,10/30/1982,35.2,47.7,47.7,35.1,30-Oct
CanadaWest,10/31/1982,38.5,49.6,48,36.3,31-Oct
CanadaWest,11/1/1982,35.1,46.5,46.5,34.7,1-Nov
CanadaWest,11/2/1982,30.6,43.3,45.7,31.6,2-Nov
CanadaWest,11/3/1982,28.9,47.4,46,32.3,3-Nov
CanadaWest,11/4/1982,37.3,47.3,46.9,33.7,4-Nov
CanadaWest,11/5/1982,35,46,44.9,35.4,5-Nov
CanadaWest,11/6/1982,33.9,41.4,42.2,33.7,6-Nov
CanadaWest,11/7/1982,32.2,39.2,40.1,31.5,7-Nov
CanadaWest,11/8/1982,28.6,39.7,40.3,27.7,8-Nov
CanadaWest,11/9/1982,22.3,42.1,41.1,25.5,9-Nov
CanadaWest,11/10/1982,25.5,41.5,38.7,23.4,10-Nov
CanadaWest,11/11/1982,22.3,32.6,35.9,23.5,11-Nov
CanadaWest,11/12/1982,22.5,33.6,33.8,22.2,12-Nov
CanadaWest,11/13/1982,21.8,35.4,37.1,23.1,13-Nov
CanadaWest,11/14/1982,25.2,42.3,40,26.1,14-Nov
CanadaWest,11/15/1982,31.4,42.4,40.7,27.7,15-Nov
CanadaWest,11/16/1982,26.7,37.4,38.9,29.8,16-Nov
CanadaWest,11/17/1982,31.5,37,36,26.8,17-Nov
CanadaWest,11/18/1982,22.3,33.5,31.9,24.8,18-Nov
CanadaWest,11/19/1982,20.6,25.3,26.8,19.2,19-Nov
CanadaWest,11/20/1982,14.8,21.5,22.9,15.5,20-Nov
CanadaWest,11/21/1982,11.2,21.9,23.8,12.9,21-Nov
CanadaWest,11/22/1982,12.6,27.9,27.6,12.5,22-Nov
CanadaWest,11/23/1982,13.6,32.9,29.1,14,23-Nov
CanadaWest,11/24/1982,15.8,26.5,27.7,14,24-Nov
CanadaWest,11/25/1982,12.4,23.7,27,15.4,25-Nov
CanadaWest,11/26/1982,17.9,30.8,30.9,18.8,26-Nov
CanadaWest,11/27/1982,26.1,38.1,35.9,24.4,27-Nov
CanadaWest,11/28/1982,29.1,38.6,38,27.3,28-Nov
CanadaWest,11/29/1982,26.8,37.4,37.1,26.9,29-Nov
CanadaWest,11/30/1982,24.7,35.2,36.3,26.5,30-Nov
CanadaWest,12/1/1982,28.2,36.3,35.6,28.2,1-Dec
CanadaWest,12/2/1982,31.8,35.4,37.2,30,2-Dec
CanadaWest,12/3/1982,30,40.1,38.3,30.7,3-Dec
CanadaWest,12/4/1982,30.3,39.6,36.1,28.6,4-Dec
CanadaWest,12/5/1982,25.6,28.7,32.1,25.3,5-Dec
CanadaWest,12/6/1982,19.8,28,26.1,19.3,6-Dec
CanadaWest,12/7/1982,12.4,21.6,28.9,14.7,7-Dec
CanadaWest,12/8/1982,11.8,37,32,17.3,8-Dec
CanadaWest,12/9/1982,27.6,37.5,34.4,19.8,9-Dec
CanadaWest,12/10/1982,19.8,28.5,33.8,21.6,10-Dec
CanadaWest,12/11/1982,17.4,35.4,33.8,21.3,11-Dec
CanadaWest,12/12/1982,26.7,37.3,36.1,23.7,12-Dec
CanadaWest,12/13/1982,26.9,35.5,36.2,26.3,13-Dec
CanadaWest,12/14/1982,25.3,35.6,37.9,26.6,14-Dec
CanadaWest,12/15/1982,27.5,42.5,40.9,27,15-Dec
CanadaWest,12/16/1982,28.2,44.6,41.7,28.6,16-Dec
CanadaWest,12/17/1982,30.2,37.9,39.7,29,17-Dec
CanadaWest,12/18/1982,28.7,36.6,35.7,28.1,18-Dec
CanadaWest,12/19/1982,25.5,32.7,33.4,26.3,19-Dec
CanadaWest,12/20/1982,24.7,30.9,32,25.4,20-Dec
CanadaWest,12/21/1982,25.9,32.5,30.9,25,21-Dec
CanadaWest,12/22/1982,24.5,29.4,29.7,23.1,22-Dec
CanadaWest,12/23/1982,18.8,27.3,31.4,20.7,23-Dec
CanadaWest,12/24/1982,18.7,37.6,34.1,21.2,24-Dec
CanadaWest,12/25/1982,26,37.3,35.8,20.9,25-Dec
CanadaWest,12/26/1982,18,32.5,32.3,18.8,26-Dec
CanadaWest,12/27/1982,12.5,27.1,31.3,16.4,27-Dec
CanadaWest,12/28/1982,18.7,34.3,32.5,18.7,28-Dec
CanadaWest,12/29/1982,24.9,36.2,35.7,23.4,29-Dec
CanadaWest,12/30/1982,26.6,36.5,36,26.3,30-Dec
CanadaWest,12/31/1982,27.4,35.2,36.4,26.9,31-Dec
CanadaWest,1/1/1983,26.8,37.5,37,26.5,1-Jan
CanadaWest,1/2/1983,25.2,38.3,38.4,27,2-Jan
CanadaWest,1/3/1983,29,39.4,37.9,26.8,3-Jan
CanadaWest,1/4/1983,26.3,36,37.9,27.1,4-Jan
CanadaWest,1/5/1983,26,38.5,37.6,26.7,5-Jan
CanadaWest,1/6/1983,27.9,38.5,41.1,26.9,6-Jan
CanadaWest,1/7/1983,26.8,46.2,42.6,30.6,7-Jan
CanadaWest,1/8/1983,37.2,43.1,42.2,30.1,8-Jan
CanadaWest,1/9/1983,26.2,37.3,37.6,27.3,9-Jan
CanadaWest,1/10/1983,18.5,32.3,38.6,21.3,10-Jan
CanadaWest,1/11/1983,19.2,46.2,41,22.1,11-Jan
CanadaWest,1/12/1983,28.5,44.6,43.3,25.4,12-Jan
CanadaWest,1/13/1983,28.6,39,39.7,26.2,13-Jan
CanadaWest,1/14/1983,21.5,35.3,37.6,24.4,14-Jan
CanadaWest,1/15/1983,23.2,38.4,36.1,22.4,15-Jan
CanadaWest,1/16/1983,22.5,34.5,36.5,23.8,16-Jan
CanadaWest,1/17/1983,25.5,36.6,37.1,25.1,17-Jan
CanadaWest,1/18/1983,27.2,40.4,38,26.7,18-Jan
CanadaWest,1/19/1983,27.4,37.1,36.4,26,19-Jan
CanadaWest,1/20/1983,23.3,31.9,34.4,24.3,20-Jan
CanadaWest,1/21/1983,22.2,34.2,31.2,21.8,21-Jan
CanadaWest,1/22/1983,19.8,27.6,29,19.6,22-Jan
CanadaWest,1/23/1983,16.9,25.3,24.8,17.3,23-Jan
CanadaWest,1/24/1983,15.1,21.6,24.1,16.2,24-Jan
CanadaWest,1/25/1983,16.6,25.3,25.5,16.7,25-Jan
CanadaWest,1/26/1983,18.5,29.6,29.3,19.6,26-Jan
CanadaWest,1/27/1983,23.7,33.1,34,22.1,27-Jan
CanadaWest,1/28/1983,24,39.2,36.7,23.8,28-Jan
CanadaWest,1/29/1983,23.5,37.7,38,25.2,29-Jan
CanadaWest,1/30/1983,28.1,37.1,38.1,24.9,30-Jan
CanadaWest,1/31/1983,23.2,39.6,36.8,24.7,31-Jan
CanadaWest,2/1/1983,22.9,33.7,35.6,23.5,1-Feb
CanadaWest,2/2/1983,24.4,33.5,33,22.8,2-Feb
CanadaWest,2/3/1983,21.2,31.7,31.4,21.9,3-Feb
CanadaWest,2/4/1983,20,29.1,30.5,18.2,4-Feb
CanadaWest,2/5/1983,13.3,30.7,30.8,16.6,5-Feb
CanadaWest,2/6/1983,16.5,32.5,30.2,16.7,6-Feb
CanadaWest,2/7/1983,20.3,27.4,29.4,17.8,7-Feb
CanadaWest,2/8/1983,16.8,28.4,28.2,19.2,8-Feb
CanadaWest,2/9/1983,20.5,28.6,29.6,20.8,9-Feb
CanadaWest,2/10/1983,25,31.8,33,22.7,10-Feb
CanadaWest,2/11/1983,22.7,38.5,39,25.5,11-Feb
CanadaWest,2/12/1983,28.8,46.7,44.5,28.3,12-Feb
CanadaWest,2/13/1983,33.4,48.3,46.8,32.2,13-Feb
CanadaWest,2/14/1983,34.4,45.2,47.3,33.5,14-Feb
CanadaWest,2/15/1983,32.7,48.3,41.2,31,15-Feb
CanadaWest,2/16/1983,25.8,30.1,37.4,27.8,16-Feb
CanadaWest,2/17/1983,25,33.8,32.5,25.5,17-Feb
CanadaWest,2/18/1983,25.8,33.6,35.3,25.1,18-Feb
CanadaWest,2/19/1983,24.6,38.5,38.5,26.4,19-Feb
CanadaWest,2/20/1983,28.9,43.3,42.7,27.9,20-Feb
CanadaWest,2/21/1983,30.3,46.3,44.3,29.9,21-Feb
CanadaWest,2/22/1983,30.4,43.2,45.1,32,22-Feb
CanadaWest,2/23/1983,35.2,45.6,44.9,34.5,23-Feb
